Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Is_Return,TotalAmount
543370,22962,JAM JAR WITH PINK LID,12,2011-02-07 14:51:00,0.85,12359,Cyprus,False,10.2
501904,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2010-03-21 15:56:00,2.55,12368,Cyprus,False,45.9
513123,22626,BLACK KITCHEN SCALES,2,2010-06-22 10:24:00,8.5,12359,Cyprus,False,17.0
C491727,18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,-6,2009-12-14 09:10:00,2.55,12439,Cyprus,True,-15.3
505236,21241,GREEN SPOTTY CUP,8,2010-04-21 10:58:00,0.85,12391,Cyprus,False,6.8
505236,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2010-04-21 10:58:00,1.65,12391,Cyprus,False,13.2
577228,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-11-18 12:07:00,0.85,12391,Cyprus,False,0.85
491726,21278,VINTAGE KITCHEN PRINT PUDDINGS,6,2009-12-14 08:40:00,2.55,12439,Cyprus,False,15.3
538826,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,2.1
571034,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2011-10-13 12:47:00,39.95,12359,Cyprus,False,79.9
490382,21752,GLASS CAKE STAND MIRRORED BASE,3,2009-12-05 13:32:00,14.95,12359,Cyprus,False,44.85
501904,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-03-21 15:56:00,2.95,12368,Cyprus,False,17.700000000000003
544574,21358,TOAST ITS - HAPPY BIRTHDAY,12,2011-02-21 13:51:00,1.25,12365,Cyprus,False,15.0
513123,22471,TV DINNER TRAY AIR HOSTESS ,6,2010-06-22 10:24:00,4.95,12359,Cyprus,False,29.700000000000003
497932,21240,BLUE  SPOTTY CUP,8,2010-02-15 10:12:00,0.85,12391,Cyprus,False,6.8
538826,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2010-12-14 12:58:00,3.75,12370,Cyprus,False,7.5
C544577,M,Manual,-1,2011-02-21 14:02:00,320.69,12365,Cyprus,True,-320.69
543370,22502,PICNIC BASKET WICKER SMALL,4,2011-02-07 14:51:00,5.95,12359,Cyprus,False,23.8
497932,46000M,POLYESTER FILLER PAD 45x45cm,2,2010-02-15 10:12:00,1.55,12391,Cyprus,False,3.1
497932,22218,CAKE STAND LACE WHITE,3,2010-02-15 10:12:00,4.25,12391,Cyprus,False,12.75
491726,21390,FILIGRIS HEART WITH BUTTERFLY,24,2009-12-14 08:40:00,1.25,12439,Cyprus,False,30.0
543370,22616,PACK OF 12 LONDON TISSUES ,24,2011-02-07 14:51:00,0.29,12359,Cyprus,False,6.959999999999999
523146,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-09-20 14:39:00,2.1,12455,Cyprus,False,25.200000000000003
526174,22423,REGENCY CAKESTAND 3 TIER,3,2010-10-10 11:16:00,12.75,12359,Cyprus,False,38.25
497932,21843,RETRO SPOT CAKE STAND,1,2010-02-15 10:12:00,10.95,12391,Cyprus,False,10.95
497932,21667,GLASS CAKE COVER AND PLATE,1,2010-02-15 10:12:00,16.95,12391,Cyprus,False,16.95
538826,21355,TOAST ITS - I LOVE YOU ,1,2010-12-14 12:58:00,1.25,12370,Cyprus,False,1.25
C577151,84459A,PINK METAL CHICKEN HEART ,-24,2011-11-18 09:50:00,1.49,12781,Czech Republic,True,-35.76
C548667,22231,JIGSAW TREE WITH BIRDHOUSE,-15,2011-04-01 15:00:00,1.45,12781,Czech Republic,True,-21.75
570026,20974,12 PENCILS SMALL TUBE SKULL,24,2011-10-07 10:37:00,0.65,12781,Czech Republic,False,15.6
570026,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,2011-10-07 10:37:00,0.42,12781,Czech Republic,False,10.08
545072,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-02-28 08:43:00,2.95,12781,Czech Republic,False,70.80000000000001
545072,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,12,2011-02-28 08:43:00,4.25,12781,Czech Republic,False,51.0
C577151,22231,JIGSAW TREE WITH BIRDHOUSE,-15,2011-11-18 09:50:00,1.45,12781,Czech Republic,True,-21.75
570026,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-10-07 10:37:00,0.65,12781,Czech Republic,False,15.6
545072,85206A,CREAM FELT EASTER EGG BASKET,24,2011-02-28 08:43:00,1.65,12781,Czech Republic,False,39.6
545072,22930,BAKING MOULD HEART MILK CHOCOLATE,18,2011-02-28 08:43:00,2.55,12781,Czech Republic,False,45.9
545072,22231,JIGSAW TREE WITH BIRDHOUSE,36,2011-02-28 08:43:00,1.45,12781,Czech Republic,False,52.2
C548667,84459A,PINK METAL CHICKEN HEART ,-24,2011-04-01 15:00:00,1.49,12781,Czech Republic,True,-35.76
545072,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,32,2011-02-28 08:43:00,0.85,12781,Czech Republic,False,27.2
545072,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-02-28 08:43:00,1.95,12781,Czech Republic,False,23.4
545072,47594B,SCOTTIES DESIGN WASHBAG,24,2011-02-28 08:43:00,1.95,12781,Czech Republic,False,46.8
570026,21373,MIRRORED WALL ART SNOWFLAKES,24,2011-10-07 10:37:00,0.75,12781,Czech Republic,False,18.0
545072,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48,2011-02-28 08:43:00,0.65,12781,Czech Republic,False,31.200000000000003
545072,22216,T-LIGHT HOLDER WHITE LACE,24,2011-02-28 08:43:00,0.85,12781,Czech Republic,False,20.4
570026,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-10-07 10:37:00,2.55,12781,Czech Republic,False,61.2
545072,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-02-28 08:43:00,1.25,12781,Czech Republic,False,15.0
570026,21253,SET OF PICTURE FRAME  STICKERS,12,2011-10-07 10:37:00,2.95,12781,Czech Republic,False,35.400000000000006
570026,POST,POSTAGE,1,2011-10-07 10:37:00,40.0,12781,Czech Republic,False,40.0
570026,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,48,2011-10-07 10:37:00,0.83,12781,Czech Republic,False,39.84
C577353,POST,POSTAGE,-1,2011-11-18 15:45:00,4.0,12781,Czech Republic,True,-4.0
570026,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,72,2011-10-07 10:37:00,0.29,12781,Czech Republic,False,20.88
545072,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,2011-02-28 08:43:00,1.25,12781,Czech Republic,False,30.0
545072,22587,FELTCRAFT HAIRBAND RED AND BLUE,24,2011-02-28 08:43:00,0.85,12781,Czech Republic,False,20.4
545072,22505,MEMO BOARD COTTAGE DESIGN,8,2011-02-28 08:43:00,4.95,12781,Czech Republic,False,39.6
570026,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,72,2011-10-07 10:37:00,0.29,12781,Czech Republic,False,20.88
545072,84459A,PINK METAL CHICKEN HEART ,24,2011-02-28 08:43:00,1.49,12781,Czech Republic,False,35.76
C571507,23511,EMBROIDERED RIBBON REEL EMILY ,-5,2011-10-17 15:24:00,2.08,13919,Denmark,True,-10.4
568872,22630,DOLLY GIRL LUNCH BOX,12,2011-09-29 12:12:00,1.95,12372,Denmark,False,23.4
497946,20652,BLUE SPOTTY LUGGAGE TAG ,600,2010-02-15 11:57:00,0.15,13902,Denmark,False,90.0
556127,22383,LUNCH BAG SUKI DESIGN ,100,2011-06-09 10:23:00,1.45,12406,Denmark,False,145.0
497946,20851,ZINC HEART LATTICE TRAY OVAL ,288,2010-02-15 11:57:00,0.5,13902,Denmark,False,144.0
562853,21498,RED RETROSPOT WRAP ,25,2011-08-10 10:15:00,0.42,13919,Denmark,False,10.5
530383,10002,INFLATABLE POLITICAL GLOBE ,24,2010-11-02 17:02:00,0.85,12412,Denmark,False,20.4
556127,21833,CAMOUFLAGE LED TORCH,12,2011-06-09 10:23:00,1.69,12406,Denmark,False,20.28
568223,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-26 10:16:00,4.95,12412,Denmark,False,19.8
546780,21915,RED  HARMONICA IN BOX ,48,2011-03-17 07:40:00,1.25,12435,Denmark,False,60.0
497946,20729,RED SPOTTY CANDY BAG,4200,2010-02-15 11:57:00,0.15,13902,Denmark,False,630.0
523887,22683,"FRENCH BLUE METAL DOOR SIGN, 8",20,2010-09-24 14:12:00,1.25,12429,Denmark,False,25.0
567526,22624,IVORY KITCHEN SCALES,48,2011-09-21 09:06:00,7.65,12435,Denmark,False,367.2000000000001
497946,20850,ZINC HEART LATTICE PLANTER BOWL,696,2010-02-15 11:57:00,0.5,13902,Denmark,False,348.0
526288,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-10-11 11:53:00,1.65,13919,Denmark,False,39.6
531395,22436,12 COLOURED PARTY BALLOONS,40,2010-11-08 10:07:00,0.65,12435,Denmark,False,26.0
519722,85178,VICTORIAN SEWING KIT,144,2010-08-19 16:53:00,0.85,12435,Denmark,False,122.4
531010,48194,DOORMAT HEARTS,10,2010-11-05 11:42:00,6.75,12406,Denmark,False,67.5
C562728,22848,BREAD BIN DINER STYLE PINK,-4,2011-08-09 09:41:00,14.95,12406,Denmark,True,-59.8
556127,22846,BREAD BIN DINER STYLE RED ,4,2011-06-09 10:23:00,14.95,12406,Denmark,False,59.8
568223,23319,BOX OF 6 MINI 50'S CRACKERS,18,2011-09-26 10:16:00,2.49,12412,Denmark,False,44.82000000000001
556127,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-06-09 10:23:00,3.75,12406,Denmark,False,15.0
562853,21499,BLUE POLKADOT WRAP,25,2011-08-10 10:15:00,0.42,13919,Denmark,False,10.5
577126,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-11-17 19:22:00,1.65,12406,Denmark,False,19.8
531010,22313,OFFICE MUG WARMER PINK,12,2010-11-05 11:42:00,2.95,12406,Denmark,False,35.400000000000006
494143,21213,PACK OF 72 SKULL CAKE CASES,24,2010-01-11 14:04:00,0.55,12406,Denmark,False,13.2
519722,85124C,GREEN JUICY FRUIT PHOTO FRAME,36,2010-08-19 16:53:00,2.1,12435,Denmark,False,75.60000000000001
567526,22625,RED KITCHEN SCALES,48,2011-09-21 09:06:00,7.65,12435,Denmark,False,367.2000000000001
577126,23101,SILVER STARS TABLE DECORATION,24,2011-11-17 19:22:00,0.83,12406,Denmark,False,19.92
557889,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-06-23 13:51:00,1.25,12412,Denmark,False,10.0
518508,21584,RETRO SPOT SMALL TUBE MATCHES,20,2010-08-09 14:26:00,1.65,12412,Denmark,False,33.0
497946,21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,72,2010-02-15 11:57:00,0.3,13902,Denmark,False,21.6
557889,22820,GIFT BAG BIRTHDAY,12,2011-06-23 13:51:00,0.65,12412,Denmark,False,7.800000000000001
531395,22467,GUMBALL COAT RACK,72,2010-11-08 10:07:00,2.1,12435,Denmark,False,151.20000000000002
495194,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2040,2010-01-21 15:11:00,0.3,13902,Denmark,False,612.0
494143,22314,OFFICE MUG WARMER CHOC+BLUE,8,2010-01-11 14:04:00,4.95,12406,Denmark,False,39.6
568872,22555,PLASTERS IN TIN STRONGMAN,36,2011-09-29 12:12:00,1.65,12372,Denmark,False,59.4
531395,21931,JUMBO STORAGE BAG SUKI,20,2010-11-08 10:07:00,1.95,12435,Denmark,False,39.0
580716,22630,DOLLY GIRL LUNCH BOX,12,2011-12-05 16:48:00,1.95,12367,Denmark,False,23.4
577126,21481,FAWN BLUE HOT WATER BOTTLE,12,2011-11-17 19:22:00,3.75,12406,Denmark,False,45.0
511963,84992,72 SWEETHEART FAIRY CAKE CASES,48,2010-06-11 13:29:00,0.55,12429,Denmark,False,26.4
519722,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,2010-08-19 16:53:00,2.55,12435,Denmark,False,122.4
512606,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-06-17 09:30:00,0.55,13919,Denmark,False,13.2
524010,21931,JUMBO STORAGE BAG SUKI,100,2010-09-27 09:37:00,1.65,12449,Denmark,False,165.0
561102,22714,CARD BIRTHDAY COWBOY,12,2011-07-25 11:17:00,0.42,12412,Denmark,False,5.04
556127,22848,BREAD BIN DINER STYLE PINK,4,2011-06-09 10:23:00,14.95,12406,Denmark,False,59.8
538003,22752,SET 7 BABUSHKA NESTING BOXES,24,2010-12-09 12:05:00,7.65,12429,Denmark,False,183.6
561102,22820,GIFT BAG BIRTHDAY,24,2011-07-25 11:17:00,0.65,12412,Denmark,False,15.6
561102,22630,DOLLY GIRL LUNCH BOX,12,2011-07-25 11:17:00,1.95,12412,Denmark,False,23.4
556127,22383,LUNCH BAG SUKI DESIGN ,25,2011-06-09 10:23:00,1.65,12406,Denmark,False,41.25
519722,21508,VINTAGE KID DOLLY CARD ,72,2010-08-19 16:53:00,0.36,12435,Denmark,False,25.92
505547,10002,INFLATABLE POLITICAL GLOBE ,200,2010-04-22 18:41:00,0.72,12406,Denmark,False,144.0
579881,21914,BLUE HARMONICA IN BOX ,12,2011-11-30 17:22:00,1.25,12429,Denmark,False,15.0
523887,22674,FRENCH TOILET SIGN BLUE METAL,24,2010-09-24 14:12:00,1.25,12429,Denmark,False,30.0
526288,21720,CAKE SHOP  STICKER SHEET,12,2010-10-11 11:53:00,0.85,13919,Denmark,False,10.2
531010,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,18,2010-11-05 11:42:00,3.75,12406,Denmark,False,67.5
544157,22629,SPACEBOY LUNCH BOX ,12,2011-02-16 12:46:00,1.95,12372,Denmark,False,23.4
526288,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-10-11 11:53:00,1.65,13919,Denmark,False,19.8
512902,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-06-18 13:22:00,4.95,12412,Denmark,False,14.85
512606,20978,36 PENCILS TUBE SKULLS,32,2010-06-17 09:30:00,1.25,13919,Denmark,False,40.0
552731,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-05-11 10:43:00,2.95,12372,Denmark,False,70.80000000000001
577126,21967,PACK OF 12 SKULL TISSUES,24,2011-11-17 19:22:00,0.39,12406,Denmark,False,9.36
568223,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-09-26 10:16:00,4.25,12412,Denmark,False,17.0
523887,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-09-24 14:12:00,3.75,12429,Denmark,False,15.0
518508,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-08-09 14:26:00,0.42,12412,Denmark,False,10.5
538003,22956,36 FOIL HEART CAKE CASES,48,2010-12-09 12:05:00,1.85,12429,Denmark,False,88.80000000000001
495194,20991,JAZZ HEARTS MAGNETIC MEMO PAD,6768,2010-01-21 15:11:00,0.1,13902,Denmark,False,676.8000000000001
579881,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-11-30 17:22:00,0.85,12429,Denmark,False,10.2
531010,21982,PACK OF 12 SUKI TISSUES ,24,2010-11-05 11:42:00,0.29,12406,Denmark,False,6.959999999999999
501119,22193,RED DINER WALL CLOCK,12,2010-03-12 14:50:00,7.65,12435,Denmark,False,91.8
557427,22728,ALARM CLOCK BAKELIKE PINK,16,2011-06-20 12:14:00,3.75,12429,Denmark,False,60.0
512902,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-06-18 13:22:00,8.5,12412,Denmark,False,17.0
580716,22631,CIRCUS PARADE LUNCH BOX ,12,2011-12-05 16:48:00,1.95,12367,Denmark,False,23.4
494143,22349,"DOG BOWL , CHASING BALL DESIGN",12,2010-01-11 14:04:00,3.75,12406,Denmark,False,45.0
494143,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2010-01-11 14:04:00,3.75,12406,Denmark,False,22.5
512902,22027,TEA PARTY BIRTHDAY CARD,24,2010-06-18 13:22:00,0.42,12412,Denmark,False,10.08
531010,22064,PINK DOUGHNUT TRINKET POT ,24,2010-11-05 11:42:00,1.65,12406,Denmark,False,39.6
556127,22314,OFFICE MUG WARMER CHOC+BLUE,12,2011-06-09 10:23:00,2.95,12406,Denmark,False,35.400000000000006
561102,22027,TEA PARTY BIRTHDAY CARD,12,2011-07-25 11:17:00,0.42,12412,Denmark,False,5.04
557889,23291,DOLLY GIRL CHILDRENS CUP,8,2011-06-23 13:51:00,1.25,12412,Denmark,False,10.0
544157,22659,LUNCH BOX I LOVE LONDON,12,2011-02-16 12:46:00,1.95,12372,Denmark,False,23.4
511963,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,2010-06-11 13:29:00,1.45,12429,Denmark,False,52.2
497946,20775,DAISY NOTEBOOK ,3360,2010-02-15 11:57:00,0.15,13902,Denmark,False,504.0
497946,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,504,2010-02-15 11:57:00,0.3,13902,Denmark,False,151.2
556127,22931,BAKING MOULD HEART WHITE CHOCOLATE,12,2011-06-09 10:23:00,2.55,12406,Denmark,False,30.6
568223,POST,POSTAGE,2,2011-09-26 10:16:00,15.0,12412,Denmark,False,30.0
579881,21175,GIN + TONIC DIET METAL SIGN,48,2011-11-30 17:22:00,2.08,12429,Denmark,False,99.84
520737,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-08-31 09:31:00,3.75,12423,Denmark,False,22.5
531010,21231,SWEETHEART CERAMIC TRINKET BOX,36,2010-11-05 11:42:00,1.25,12406,Denmark,False,45.0
501119,22179,SET 10 LIGHTS NIGHT OWL,24,2010-03-12 14:50:00,5.95,12435,Denmark,False,142.8
567526,22630,DOLLY GIRL LUNCH BOX,64,2011-09-21 09:06:00,1.65,12435,Denmark,False,105.6
577126,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,24,2011-11-17 19:22:00,4.15,12406,Denmark,False,99.6
520737,22320,BIRDS MOBILE VINTAGE DESIGN,3,2010-08-31 09:31:00,5.95,12423,Denmark,False,17.85
531395,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",24,2010-11-08 10:07:00,1.95,12435,Denmark,False,46.8
567526,22631,CIRCUS PARADE LUNCH BOX ,64,2011-09-21 09:06:00,1.65,12435,Denmark,False,105.6
561102,POST,POSTAGE,1,2011-07-25 11:17:00,18.0,12412,Denmark,False,18.0
577126,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,2011-11-17 19:22:00,0.39,12406,Denmark,False,9.36
577126,84375,SET OF 20 KIDS COOKIE CUTTERS,36,2011-11-17 19:22:00,2.1,12406,Denmark,False,75.60000000000001
497946,85220,SMALL FAIRY CAKE FRIDGE MAGNETS,2504,2010-02-15 11:57:00,1.45,13902,Denmark,False,3630.8
579881,35599B,BLACK CHRISTMAS TREE 120CM,12,2011-11-30 17:22:00,1.95,12429,Denmark,False,23.4
512606,84870C,GREEN GEISHA GIRL ,4,2010-06-17 09:30:00,3.75,13919,Denmark,False,15.0
544157,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-16 12:46:00,2.95,12372,Denmark,False,17.700000000000003
501119,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2010-03-12 14:50:00,0.42,12435,Denmark,False,10.08
511962,85150,LADIES & GENTLEMEN METAL SIGN,48,2010-06-11 13:28:00,2.1,12429,Denmark,False,100.8
497946,20760,GARDEN PATH POCKET BOOK,4320,2010-02-15 11:57:00,0.1,13902,Denmark,False,432.0
512902,22083,PAPER CHAIN KIT RETRO SPOT,18,2010-06-18 13:22:00,2.95,12412,Denmark,False,53.1
530383,POST,POSTAGE,1,2010-11-02 17:02:00,18.0,12412,Denmark,False,18.0
579881,21619,4 VANILLA BOTANICAL CANDLES,12,2011-11-30 17:22:00,1.25,12429,Denmark,False,15.0
514808,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,72,2010-07-06 11:39:00,3.39,12403,Denmark,False,244.08
531010,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,18,2010-11-05 11:42:00,3.75,12406,Denmark,False,67.5
538003,22960,JAM MAKING SET WITH JARS,6,2010-12-09 12:05:00,4.25,12429,Denmark,False,25.5
556127,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,2011-06-09 10:23:00,2.1,12406,Denmark,False,25.200000000000003
501119,22309,TEA COSY RED  STRIPE,24,2010-03-12 14:50:00,2.55,12435,Denmark,False,61.2
C491989,POST,POSTAGE,-2,2009-12-15 10:04:00,18.0,13902,Denmark,True,-36.0
577126,22553,PLASTERS IN TIN SKULLS,12,2011-11-17 19:22:00,1.65,12406,Denmark,False,19.8
505547,48188,DOOR MAT WELCOME PUPPIES,10,2010-04-22 18:41:00,6.35,12406,Denmark,False,63.5
556127,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-06-09 10:23:00,0.55,12406,Denmark,False,13.2
579881,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,2011-11-30 17:22:00,3.75,12429,Denmark,False,30.0
514808,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,18,2010-07-06 11:39:00,3.75,12403,Denmark,False,67.5
518508,21787,RAIN PONCHO WITH RED SPOTS,24,2010-08-09 14:26:00,0.85,12412,Denmark,False,20.4
524010,21990,MODERN FLORAL STATIONERY SET,48,2010-09-27 09:37:00,2.55,12449,Denmark,False,122.4
578093,C2,CARRIAGE,1,2011-11-22 17:21:00,50.0,14911,EIRE,False,50.0
530426,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-11-03 10:20:00,1.25,14911,EIRE,False,30.0
549196,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-04-07 10:33:00,2.95,14911,EIRE,False,17.700000000000003
526242,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2010-10-11 09:18:00,0.85,14911,EIRE,False,10.2
532993,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2010-11-15 14:26:00,2.95,14156,EIRE,False,14.75
527889,21218,RED SPOTTY BISCUIT TIN,6,2010-10-19 12:14:00,3.75,14911,EIRE,False,22.5
558684,23108,SET OF 10 LED DOLLY LIGHTS,12,2011-07-01 11:29:00,5.39,14016,EIRE,False,64.67999999999999
519948,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-08-23 10:43:00,3.75,14156,EIRE,False,22.5
546520,47599A,PINK PARTY BAGS,6,2011-03-14 12:28:00,2.1,14911,EIRE,False,12.6
507393,20774,GREEN FERN NOTEBOOK,6,2010-05-09 12:49:00,1.65,14911,EIRE,False,9.9
562560,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-05 17:12:00,0.55,14156,EIRE,False,13.2
530130,22130,PARTY CONE CHRISTMAS DECORATION ,12,2010-11-01 15:28:00,0.85,14911,EIRE,False,10.2
556953,23171,REGENCY TEA PLATE GREEN ,24,2011-06-16 08:16:00,1.65,14911,EIRE,False,39.6
521642,22709,WRAP WEDDING DAY,25,2010-09-07 13:04:00,0.42,14911,EIRE,False,10.5
573391,23222,CHRISTMAS TREE HANGING GOLD,12,2011-10-30 14:57:00,0.83,14911,EIRE,False,9.96
492015,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-15 12:00:00,9.95,14911,EIRE,False,39.8
561870,22092,BLUE PAISLEY TISSUE BOX,36,2011-07-31 11:45:00,0.39,14911,EIRE,False,14.04
502598,47570B,TEA TIME TABLE CLOTH,2,2010-03-25 13:15:00,10.65,14156,EIRE,False,21.3
571425,21915,RED  HARMONICA IN BOX ,6,2011-10-17 12:41:00,1.25,14911,EIRE,False,7.5
571745,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-10-19 10:48:00,2.55,14911,EIRE,False,61.2
571745,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-10-19 10:48:00,2.08,14911,EIRE,False,24.96
531123,22505,MEMO BOARD COTTAGE DESIGN,12,2010-11-05 13:03:00,4.95,14911,EIRE,False,59.400000000000006
546917,21906,PHARMACIE FIRST AID TIN,2,2011-03-18 09:17:00,6.75,14911,EIRE,False,13.5
530610,20750,RED RETROSPOT MINI CASES,2,2010-11-03 15:38:00,7.95,14156,EIRE,False,15.9
556510,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,2011-06-13 10:36:00,1.65,14911,EIRE,False,19.8
565475,22111,SCOTTIE DOG HOT WATER BOTTLE,72,2011-09-05 10:47:00,4.25,14156,EIRE,False,306.0
581003,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-12-07 08:38:00,0.79,14911,EIRE,False,6.32
536975,22942,CHRISTMAS LIGHTS 10 SANTAS ,10,2010-12-03 14:04:00,8.5,14911,EIRE,False,85.0
576141,21243,PINK POLKADOT PLATE ,8,2011-11-14 10:47:00,1.69,14911,EIRE,False,13.52
532993,21469,POLKA DOT RAFFIA FOOD COVER,6,2010-11-15 14:26:00,3.75,14156,EIRE,False,22.5
576899,23245,SET OF 3 REGENCY CAKE TINS,8,2011-11-17 08:49:00,4.95,14911,EIRE,False,39.6
528949,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-10-25 16:08:00,0.85,14911,EIRE,False,8.5
529315,22629,SPACEBOY LUNCH BOX ,12,2010-10-27 13:29:00,1.95,14911,EIRE,False,23.4
565857,22637,PIGGY BANK RETROSPOT ,6,2011-09-07 14:13:00,2.55,14911,EIRE,False,15.3
517974,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,2010-08-03 13:55:00,5.95,14911,EIRE,False,47.6
501810,21737,SET 3 WICKER LOG BASKETS,2,2010-03-19 14:41:00,19.95,14911,EIRE,False,39.9
549667,22670,FRENCH WC SIGN BLUE METAL,12,2011-04-11 12:20:00,1.25,14911,EIRE,False,15.0
508098,85144,JARDIN ETCHED GLASS BUTTER DISH,12,2010-05-13 09:33:00,6.35,14156,EIRE,False,76.19999999999999
507396,22198,LARGE POPCORN HOLDER ,12,2010-05-09 13:00:00,1.65,14911,EIRE,False,19.8
490542,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,9,2009-12-07 09:42:00,4.95,14911,EIRE,False,44.55
522121,22418,10 COLOUR SPACEBOY PEN,24,2010-09-13 09:27:00,0.85,14911,EIRE,False,20.4
510775,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2010-06-03 14:44:00,5.95,14156,EIRE,False,71.4
528954,22697,GREEN REGENCY TEACUP AND SAUCER,24,2010-10-26 08:11:00,2.55,14156,EIRE,False,61.2
C527927,90185C,BLACK DIAMANTE EXPANDABLE RING,-2,2010-10-19 13:25:00,4.25,14911,EIRE,True,-8.5
494893,21468,BUTTERFLY CROCHET FOOD COVER,6,2010-01-19 13:31:00,3.75,14156,EIRE,False,22.5
529585,21806,WHITE CHRISTMAS HEART DECORATION,36,2010-10-28 19:37:00,0.42,14911,EIRE,False,15.12
577850,22348,TEA BAG PLATE RED RETROSPOT,12,2011-11-22 11:04:00,0.85,14911,EIRE,False,10.2
539984,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2010-12-23 14:58:00,1.25,14911,EIRE,False,15.0
553206,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-05-16 08:16:00,1.45,14156,EIRE,False,17.4
490127,22348,TEA BAG PLATE RED SPOTTY ,12,2009-12-03 18:13:00,0.85,14156,EIRE,False,10.2
490127,21903,MAN FLU METAL SIGN,6,2009-12-03 18:13:00,2.1,14156,EIRE,False,12.6
500123,21258,VICTORIAN SEWING BOX LARGE,2,2010-03-04 14:24:00,12.75,14911,EIRE,False,25.5
